CustomerID,BranchID,AccountNumber,AccountType,Balance,Status,OpenDate
473,2,52461321001615,Savings,83320.9,Active,2020-05-04
474,4,52501698810001,Savings,506624.88,Active,2024-07-30
475,1,52701117525067,Savings,2022897.9,Active,2023-01-11
476,4,52734624598097,Savings,1868626.6,Active,2021-12-31
477,8,52127720413378,Savings,2025610.8,Active,2022-04-26
478,2,52925526889686,Savings,480875.06,Active,2020-08-14
479,5,52137972193458,Current,2044530.41,Active,2024-08-30
480,7,52576776906841,Current,773022.24,Active,2024-07-31
481,6,52963068144887,Current,1004295.18,Active,2024-02-23
482,2,52489005519689,Savings,500189.46,Active,2021-05-08
483,1,52123584168787,Current,1284320.15,Active,2020-07-31
484,6,52163755516639,Current,2452457.41,Closed,2022-06-02
485,5,52305177648551,Savings,117637.5,Active,2020-11-12
486,5,52923362041117,Current,1075803.02,Active,2022-12-14
487,8,52113266219919,Savings,1391653.72,Active,2023-10-05
488,2,52599900992025,Savings,2484963.0,Active,2024-07-05
489,6,52882575870969,Savings,614265.59,Active,2024-05-15
490,3,52948698513362,Savings,352988.34,Active,2023-12-03
491,10,52447793222417,Savings,656052.05,Active,2022-04-22
492,6,52703543983941,Savings,810553.81,Active,2023-03-11
493,4,52263071915440,Current,55621.06,Active,2019-01-28
494,2,52622827079436,Savings,1054128.5,Active,2024-11-12
495,10,52449742770645,Savings,1431157.23,Active,2023-04-03
496,7,52287295245704,Current,818778.06,Active,2024-02-21
497,7,52357510235987,Savings,2283339.41,Active,2022-08-28
498,6,52223147504404,Savings,296317.25,Active,2021-09-04
499,2,52314419844777,Current,800158.44,Active,2020-03-23
500,9,52737136934559,Savings,885132.23,Active,2022-01-11
501,6,52495364694973,Savings,1168025.08,Active,2024-02-05
502,1,52228685424158,Savings,1612886.5,Active,2022-12-30
503,8,52354210215808,Current,1998618.06,Active,2021-05-15
504,8,52313657551927,Current,1578708.16,Active,2024-12-10
505,7,52356587077869,Savings,1285260.37,Active,2020-08-23
506,4,52549204088952,Savings,1690029.0,Active,2019-10-16
507,9,52404469169585,Savings,2110386.72,Active,2024-05-22
508,4,52762817483265,Savings,2219548.4,Active,2019-02-12
509,7,52299440100066,Savings,539219.3,Active,2022-12-02
510,2,52531204215669,Savings,2024913.51,Active,2019-10-29
511,10,52176478486278,Savings,1485317.16,Blocked,2020-05-27
512,1,52095106816992,Savings,2334376.79,Active,2022-03-28
513,7,52445992643299,Savings,371380.22,Active,2022-04-28
514,10,52602188292651,Savings,2490420.23,Active,2023-04-16
515,2,52277531253546,Savings,1338623.37,Active,2024-11-22
516,2,52919163162902,Savings,1176533.82,Active,2021-04-12
517,7,52597867042926,Savings,1716883.54,Active,2021-02-16
518,3,52118873212422,Savings,1788569.62,Active,2019-10-12
519,10,52341200463649,Current,2301300.3,Active,2022-04-13
520,7,52819969203529,Savings,1632100.1,Active,2023-07-07
521,1,52988196215923,Current,828829.2,Active,2022-05-31
522,5,52883935599462,Savings,1063903.17,Active,2019-10-26
523,7,52692869747752,Savings,2373603.55,Active,2024-12-11
524,2,52517980810915,Savings,2393728.8,Active,2019-06-25
525,10,52119633706604,Savings,72594.28,Active,2020-10-25
526,10,52514454880092,Savings,2004859.24,Active,2023-08-11
527,1,52403947625882,Savings,2359983.4,Active,2022-04-16
528,5,52858054445475,Savings,778784.99,Active,2019-05-17
529,4,52743130635811,Savings,85988.54,Active,2024-01-15
530,2,52204415298357,Savings,415655.47,Active,2024-08-29
531,9,52263574867321,Savings,1704117.41,Active,2019-06-24
532,9,52238783068116,Current,1804488.17,Active,2022-12-01
533,7,52357202732203,Savings,327362.35,Active,2020-06-06
534,1,52845148012884,Savings,1734228.26,Active,2023-03-11
535,5,52733749755707,Savings,378710.2,Active,2021-08-27
536,3,52518316555929,Current,1646127.12,Active,2024-08-02
537,10,52417587219386,Savings,728537.03,Active,2019-09-18
538,9,52202251790794,Savings,2265585.88,Active,2021-06-29
539,9,52241529065908,Savings,1143900.62,Active,2022-07-30
540,7,52538716928178,Savings,952726.84,Active,2020-09-11
541,6,52800430774751,Savings,140475.01,Active,2022-06-20
542,3,52055655240100,Savings,1425209.35,Closed,2019-09-23
543,3,52655434581910,Savings,998628.04,Active,2023-02-28
544,6,52672099883792,Savings,1446289.29,Active,2023-06-19
545,1,52921448790505,Savings,263400.14,Active,2022-05-06
546,7,52666885545790,Savings,1236458.75,Active,2023-10-04
547,9,52263119827518,Savings,2463141.48,Active,2022-06-28
548,5,52797796622129,Savings,1069718.4,Active,2022-05-12
549,10,52770271733575,Current,1636929.98,Active,2019-02-10
550,7,52412550946003,Savings,1599410.47,Active,2021-01-25
551,9,52045233759001,Savings,745078.8,Blocked,2023-06-20
552,4,52818804572612,Current,438108.9,Active,2021-07-01
553,3,52679682660325,Current,1349850.06,Active,2021-05-24
554,2,52938708274419,Savings,1597775.68,Active,2023-05-06
555,7,52229773641737,Savings,1207065.91,Active,2021-05-02
556,5,52790479862310,Current,2201270.87,Active,2019-12-03
557,3,52625718739263,Savings,2239411.76,Active,2020-08-19
558,5,52037357371713,Savings,1663841.94,Active,2020-05-24
559,3,52257869484542,Savings,1108528.06,Active,2022-11-17
560,8,52867631667002,Current,1378246.13,Active,2022-07-19
561,9,52533806916529,Savings,2436485.61,Active,2021-01-22
562,6,52883421217308,Savings,81787.82,Active,2022-05-18
563,5,52193119074232,Savings,85052.56,Active,2023-05-23
564,5,52910353802006,Current,1280666.7,Active,2021-07-26
565,4,52448813044651,Current,456048.02,Active,2021-12-12
566,4,52928860840623,Savings,1645105.19,Active,2022-04-14
567,6,52428645015145,Current,1522453.66,Active,2019-09-28
568,10,52092387448884,Savings,813710.66,Active,2020-12-09
569,2,52258517932559,Savings,2295680.3,Active,2021-06-22
570,1,52435360072116,Savings,252180.09,Active,2022-04-07
571,4,52085619011117,Current,447499.44,Active,2019-05-28
572,10,52201400921148,Savings,1446341.46,Active,2021-03-08
573,2,52514497655602,Savings,2142614.47,Active,2021-01-18
574,9,52009073595971,Savings,298842.92,Active,2020-11-16
575,7,52206010416886,Savings,1635173.69,Active,2019-12-28
576,2,52653742198048,Savings,417703.29,Active,2024-08-24
577,6,52625941380927,Current,1093160.18,Active,2023-07-17
578,8,52644402612104,Savings,1373865.67,Active,2023-12-24
579,1,52054277080118,Current,2284740.87,Active,2020-08-14
580,2,52118443851465,Savings,2284366.61,Active,2020-04-12
581,10,52842856821713,Savings,1867602.6,Active,2019-11-29
582,8,52678861869406,Savings,1605189.32,Active,2024-10-21
583,3,52335808542180,Savings,431475.08,Active,2019-09-05
584,2,52854269952423,Savings,170990.9,Active,2024-05-05
585,7,52028385081085,Savings,2029088.09,Active,2021-11-21
586,2,52995953928307,Savings,32827.86,Active,2023-06-17
587,9,52325169155474,Savings,752934.88,Active,2024-01-09
588,4,52199985642317,Savings,474201.95,Active,2020-12-26
589,6,52490914938717,Savings,1252424.03,Blocked,2019-12-26
590,10,52487773560397,Savings,1397272.49,Active,2022-08-16
591,10,52258981520774,Savings,2240870.03,Active,2022-01-18
592,4,52976846195501,Savings,228233.25,Active,2024-03-11
593,8,52040931747609,Savings,789419.87,Active,2019-08-27
594,4,52290129767750,Savings,2316915.34,Active,2019-10-29
595,6,52052548919179,Savings,2100041.81,Active,2022-10-12
596,6,52637908193150,Savings,529573.23,Active,2022-03-19
597,7,52091092209992,Savings,1056054.42,Active,2020-09-08
598,8,52167505742722,Savings,103738.91,Active,2023-12-31
599,1,52367130232833,Savings,2248507.59,Active,2022-03-05
600,10,52175747344802,Savings,1848485.54,Active,2021-05-17
601,1,52581909203264,Savings,1473914.09,Active,2022-01-23
602,6,52589895868043,Current,2061572.52,Active,2020-07-01
603,4,52179385605663,Current,1403664.96,Active,2023-11-25
604,8,52740029459033,Savings,204463.17,Active,2021-01-28
605,8,52158177901788,Savings,1686263.57,Active,2022-10-12
606,8,52690282040802,Savings,2020280.6,Active,2024-03-17
607,8,52890641496246,Savings,670699.8,Active,2023-11-19
608,3,52720506899100,Savings,1491836.46,Active,2019-09-28
609,3,52809283951303,Current,299346.06,Active,2022-09-05
610,7,52139501811131,Savings,1662181.94,Active,2020-11-19
611,1,52699118623944,Current,1780677.54,Active,2021-12-01
612,6,52485696037976,Current,1476754.79,Active,2024-10-21
613,4,52923716391318,Savings,2116104.68,Active,2023-06-17
614,5,52458608570154,Savings,1606279.71,Active,2021-08-05
615,2,52079509771294,Savings,370014.48,Active,2024-04-30
616,1,52214480292342,Savings,1636358.51,Active,2020-12-14
617,9,52875632491758,Current,777264.04,Active,2023-10-03
618,4,52532052106748,Savings,1138274.82,Active,2024-02-26
619,3,52076744458233,Savings,552514.07,Active,2022-10-21
620,10,52695264617522,Current,337899.29,Active,2024-04-08
621,7,52666411662494,Savings,2032143.15,Active,2019-04-23
622,8,52290516890958,Savings,1220119.68,Active,2019-09-04
623,7,52134181946474,Savings,1305963.7,Active,2022-05-10
624,2,52787422585781,Savings,869877.44,Active,2019-10-10
625,10,52957299865009,Current,9335.77,Active,2022-09-10
626,8,52826758550196,Savings,1271088.72,Active,2020-11-28
627,6,52028352617892,Current,1089018.6,Active,2021-09-13
628,6,52204884099024,Current,689026.03,Closed,2022-12-14
629,10,52433267244076,Savings,254456.42,Active,2019-02-26
630,3,52641667529492,Savings,598841.01,Active,2021-03-04
631,10,52412159652120,Savings,2086926.75,Active,2022-11-28
632,2,52933161541624,Savings,1810133.1,Active,2023-02-13
633,10,52773036635441,Savings,709139.12,Active,2020-02-13
634,3,52521114793790,Savings,1944394.67,Active,2023-10-26
635,9,52439811596638,Savings,351507.09,Active,2022-10-16
636,4,52032301726616,Savings,1111325.99,Active,2024-07-01
637,1,52672740342339,Current,2233988.98,Active,2022-12-10
638,8,52082014340892,Savings,1313669.52,Active,2024-10-16
639,5,52949233083353,Savings,1954068.46,Active,2021-08-15
640,2,52144569397433,Savings,382203.24,Active,2023-11-26
641,1,52360415863235,Savings,850459.77,Active,2021-05-05
642,10,52018270516644,Savings,888664.5,Active,2021-02-20
643,6,52824507562724,Current,892141.28,Active,2019-08-27
644,5,52342808568730,Savings,196251.43,Active,2022-08-27
645,6,52478694435207,Savings,1988521.69,Active,2020-08-28
646,10,52428155488518,Savings,1790508.57,Active,2022-01-05
647,2,52117666191808,Savings,1237010.03,Active,2021-08-27
648,7,52512574282201,Savings,1236461.79,Active,2020-10-08
649,4,52749032242187,Savings,1718604.12,Active,2023-01-02
650,6,52773154538545,Savings,1267018.47,Active,2023-08-25
651,7,52071366742482,Savings,280684.19,Active,2021-07-19
652,5,52361083699815,Savings,209329.1,Active,2024-01-04
653,4,52440446296375,Current,1683933.18,Active,2019-11-11
654,2,52400848935676,Savings,2089586.43,Active,2020-02-22
655,4,52788210972884,Savings,2378869.84,Active,2019-07-27
656,4,52195910581345,Savings,782606.7,Active,2023-07-06
657,1,52809352442905,Savings,2009994.45,Active,2021-08-12
658,6,52116621380070,Savings,203141.88,Active,2024-08-15
659,9,52524741838773,Current,1355982.57,Active,2023-05-02
660,5,52682925633899,Savings,1285557.4,Active,2023-01-03
661,3,52565202703747,Savings,1354026.49,Active,2023-12-20
662,1,52713353132847,Current,1753479.82,Active,2020-12-27
663,10,52904895591196,Current,688276.45,Active,2019-05-04
664,5,52986593502257,Savings,677492.05,Active,2022-01-24
665,3,52997281065802,Savings,2373420.4,Active,2019-01-31
666,8,52324302865734,Savings,1907535.8,Active,2020-10-28
667,5,52725091879393,Savings,368530.7,Active,2024-01-17
668,8,52909290889855,Savings,1509679.69,Active,2024-09-15
669,6,52381362309355,Current,1680117.19,Active,2021-09-13
670,4,52658535007448,Current,124849.12,Active,2022-05-20
671,2,52845709584951,Current,2401283.04,Active,2024-05-27
672,3,52688427053911,Savings,226424.46,Active,2020-10-13
673,9,52790506664085,Savings,1643475.79,Active,2022-05-05
674,8,52687033916606,Savings,1322311.83,Active,2020-11-17
675,10,52509961522716,Savings,791364.27,Active,2024-11-17
676,4,52232767268328,Savings,2450501.19,Active,2019-11-21
677,5,52556848464825,Savings,1313792.99,Active,2022-03-30
678,8,52066123369187,Current,334619.7,Active,2021-08-23
679,10,52871663105829,Savings,421504.45,Active,2019-01-03
680,2,52273240600649,Current,1122682.11,Active,2019-04-01
681,10,52019200037808,Savings,2178922.77,Active,2023-04-09
682,6,52116072240833,Savings,783605.56,Active,2023-06-25
683,8,52770507028655,Savings,1306046.31,Blocked,2023-08-01
684,4,52421933776148,Savings,566166.94,Active,2020-09-06
685,3,52327580985627,Savings,1140580.63,Active,2019-11-11
686,7,52348419504206,Savings,1891335.08,Active,2024-11-09
687,5,52947729792710,Savings,640712.29,Closed,2021-09-26
688,2,52741270871376,Current,2022578.62,Active,2022-03-14
689,10,52075661699742,Current,1728138.86,Active,2022-06-19
690,4,52713386807208,Savings,1919010.11,Active,2022-06-21
691,5,52010534192537,Savings,2233181.44,Active,2021-03-16
692,1,52363829880195,Current,2289817.62,Active,2024-09-04
693,1,52830101162267,Savings,1672473.17,Active,2024-05-25
694,8,52281576026746,Savings,1823881.28,Active,2020-09-29
695,6,52153629725116,Current,540591.59,Active,2024-03-24
696,5,52945436772686,Savings,1782904.3,Active,2021-06-10
697,10,52622024491158,Savings,2325836.41,Active,2021-06-23
698,8,52839532128334,Savings,1983681.14,Active,2022-03-14
699,9,52945855516778,Savings,128998.38,Active,2024-03-22
700,10,52954852616157,Savings,638248.98,Active,2019-06-12
701,1,52266124191344,Savings,101777.92,Active,2021-10-12
702,2,52662767520095,Current,1908906.57,Active,2023-12-28
703,2,52704836162541,Savings,1375526.83,Active,2023-03-15
704,8,52337440771415,Savings,901865.84,Active,2023-03-02
705,8,52210733369971,Savings,1961714.32,Active,2022-07-30
706,3,52256750318282,Savings,599134.48,Active,2019-12-27
707,3,52821482636212,Savings,1921217.0,Active,2021-11-19
708,9,52419726981828,Savings,111004.42,Active,2024-07-28
709,9,52594863739118,Current,1606806.2,Closed,2020-08-16
710,6,52472696033565,Current,2128050.32,Active,2022-10-10
711,4,52835357918624,Savings,284559.31,Active,2021-07-25
712,6,52182443851279,Savings,1394048.88,Active,2022-09-27
713,2,52153486066707,Savings,812457.71,Active,2024-11-05
714,2,52166872982405,Savings,1639352.38,Active,2020-05-24
715,6,52509520489755,Savings,48704.65,Active,2020-04-12
716,2,52224975146501,Savings,810876.1,Active,2023-04-10
717,1,52348073179606,Savings,1625830.95,Active,2023-01-12
718,7,52371833249736,Savings,1042805.11,Active,2021-07-23
719,9,52473792057339,Current,1456237.43,Blocked,2019-07-28
720,10,52348914592608,Savings,213532.88,Active,2021-01-23
721,1,52068914632709,Savings,1354710.55,Active,2023-04-08
722,5,52312117804775,Savings,433498.81,Active,2020-08-04
723,10,52261792694686,Savings,2016096.02,Closed,2020-07-29
724,3,52236923470806,Savings,908127.35,Active,2024-02-18
725,1,52453862141426,Savings,2014789.13,Active,2021-10-20
726,3,52980597070659,Savings,1768265.25,Active,2023-12-21
727,8,52997351648120,Savings,2494612.97,Closed,2019-09-10
728,7,52183320609297,Savings,533675.67,Active,2023-09-11
729,2,52374230504195,Savings,671859.43,Active,2024-05-19
730,10,52783102725384,Savings,2130815.73,Active,2023-03-22
731,1,52903021540845,Savings,423787.02,Active,2024-12-09
732,1,52620489673674,Savings,1667183.93,Active,2024-07-21
733,8,52566335434094,Savings,568360.38,Active,2022-05-13
734,6,52075469172079,Savings,102073.68,Active,2024-11-10
735,3,52002864466820,Savings,862630.84,Active,2020-04-30
736,5,52146238268729,Savings,159172.56,Active,2022-03-24
737,5,52171118483132,Savings,2459695.65,Active,2020-11-02
738,2,52794627708084,Savings,1284316.11,Active,2022-11-06
739,2,52758676735241,Savings,7391.15,Active,2019-07-08
740,1,52276888306435,Savings,610665.41,Active,2022-04-17
741,4,52052603091698,Savings,1907491.47,Active,2020-01-12
742,9,52781366280385,Savings,2003802.89,Active,2024-04-15
743,9,52070694327536,Savings,356482.62,Active,2020-08-17
744,7,52104160630251,Current,784078.19,Active,2019-07-16
745,9,52405246469413,Current,6915.62,Active,2022-08-15
746,8,52071506762256,Savings,166230.56,Active,2019-08-01
747,1,52507314537459,Savings,2253383.16,Active,2019-02-22
748,9,52767162265181,Savings,830178.24,Active,2019-01-25
749,10,52808625397874,Current,749585.32,Active,2021-10-26
750,3,52045027319549,Current,2077543.85,Active,2022-10-29
751,6,52890565972740,Savings,2347432.4,Active,2023-02-11
752,10,52521819014659,Savings,434056.56,Active,2020-08-27
753,5,52306139719830,Savings,1449008.99,Active,2020-06-17
754,3,52668876869342,Savings,761347.41,Active,2020-12-13
755,3,52188838878225,Savings,93057.28,Active,2019-08-31
756,8,52229551922271,Savings,545666.73,Active,2023-07-06
757,4,52099434240345,Savings,1830646.97,Active,2024-11-15
758,10,52019835181724,Savings,259552.12,Active,2023-03-16
759,9,52095917613702,Savings,1855037.58,Active,2023-05-22
760,8,52831198467687,Savings,995569.51,Active,2019-11-29
761,6,52800399578343,Savings,1858604.71,Active,2019-12-12
762,10,52549434762514,Savings,1364065.71,Active,2021-10-05
763,7,52389927817946,Current,1351296.91,Blocked,2020-11-10
764,8,52120921646465,Savings,490062.13,Active,2024-04-10
765,4,52952897518517,Savings,1194220.05,Active,2019-02-05
766,4,52623511783077,Savings,1351885.47,Active,2020-03-29
767,1,52646090537228,Savings,2108835.77,Active,2022-08-11
768,8,52137406703805,Savings,289200.43,Active,2024-03-19
769,4,52742411954094,Current,2116266.39,Active,2020-06-06
770,9,52211067906829,Savings,1468696.77,Closed,2023-09-01
771,1,52651850042246,Savings,406506.62,Active,2022-05-14
772,1,52613337587758,Current,203759.38,Active,2020-10-14
773,3,52031887522089,Savings,2355428.11,Closed,2019-06-02
774,1,52140700892455,Savings,681235.18,Active,2024-06-04
775,5,52586619695257,Savings,245542.23,Active,2020-12-07
776,10,52607892948565,Savings,1488840.2,Active,2022-09-18
777,1,52970080323293,Savings,1168471.0,Active,2023-02-08
778,8,52930728378858,Savings,643848.59,Active,2020-06-24
779,10,52334675696948,Savings,1872926.77,Active,2019-04-23
780,6,52588666085395,Savings,520491.56,Active,2023-12-05
781,2,52960690195327,Savings,1003970.16,Active,2023-12-09
782,6,52117397311808,Savings,2248873.73,Active,2024-07-14
783,2,52710922320781,Savings,1642042.0,Active,2024-12-13
784,10,52331866223718,Current,2187914.21,Active,2023-09-25
785,7,52991517090936,Savings,566554.57,Active,2023-06-02
786,9,52336537663623,Savings,465730.02,Active,2019-09-15
787,7,52905722814781,Savings,2026555.39,Active,2020-10-31
788,1,52070717833523,Savings,141249.93,Active,2023-02-22
789,4,52187821464981,Current,1405681.24,Active,2023-10-01
790,6,52480539846664,Savings,2478476.19,Active,2024-03-15
791,4,52710790848284,Savings,1398814.32,Active,2023-09-23
792,9,52847535404248,Current,1154405.22,Active,2020-11-16
793,8,52791456361572,Current,2371321.67,Active,2022-05-31
794,6,52722832225180,Savings,1775730.58,Active,2020-11-06
795,7,52323032500217,Current,1172777.73,Active,2022-08-24
796,1,52966426252549,Savings,1299096.44,Active,2021-01-28
797,6,52617646158822,Savings,589946.64,Active,2020-09-26
798,8,52342544246965,Savings,1542186.87,Active,2020-03-23
799,5,52969135396107,Savings,509950.66,Active,2022-12-03
800,2,52291370346272,Savings,515646.21,Blocked,2021-02-03
801,4,52203431584167,Savings,1873634.35,Active,2021-05-06
802,5,52180125108415,Current,750319.91,Active,2022-08-13
803,6,52429304435261,Savings,237622.06,Active,2020-02-12
804,8,52467933140143,Savings,605018.41,Active,2024-07-26
805,9,52286428824755,Current,461314.23,Active,2023-11-18
806,10,52629511466913,Savings,1664306.18,Closed,2021-12-17
807,10,52826004689091,Savings,19043.94,Active,2024-02-16
808,6,52225210259317,Savings,775523.87,Active,2023-08-18
809,6,52470101977398,Savings,2435053.51,Active,2020-02-29
810,9,52119780742325,Savings,1496204.53,Active,2024-12-07
811,8,52664671550929,Savings,1800436.05,Active,2019-12-25
812,7,52632233913615,Savings,903039.67,Active,2019-05-11
813,7,52048734282294,Current,1389200.08,Active,2020-09-23
814,5,52652658904848,Savings,1603215.38,Active,2020-03-27
815,8,52916732670843,Current,736945.81,Active,2019-05-09
816,10,52335724829800,Savings,1146939.89,Active,2021-08-04
817,1,52509405518188,Savings,1655973.68,Active,2020-11-21
818,9,52272716341260,Savings,1514827.02,Active,2023-03-10
819,8,52748099194923,Savings,604178.66,Closed,2020-05-28
820,1,52383209534593,Savings,799752.24,Active,2022-10-10
821,9,52461087070825,Current,17817.66,Active,2021-11-13
822,9,52294494204689,Savings,1741382.22,Active,2022-03-08
823,10,52075219018568,Savings,674868.45,Active,2024-07-25
824,6,52093304040106,Current,281259.85,Active,2019-07-15
825,4,52816901650842,Current,1148117.23,Active,2024-09-28
826,7,52485600207111,Current,1471535.8,Active,2020-05-21
827,9,52367372528651,Savings,245796.53,Active,2021-07-29
828,2,52944413089154,Current,331745.81,Blocked,2022-10-02
829,8,52731230362534,Savings,186377.89,Active,2021-04-30
830,2,52301233672745,Savings,1005398.08,Active,2019-08-08
831,1,52495323414321,Savings,1774940.94,Active,2020-12-11
832,1,52949874837181,Savings,1649139.0,Active,2021-12-30
833,1,52671134534137,Savings,1375384.88,Active,2021-06-22
834,2,52412583879244,Savings,2328329.12,Blocked,2024-11-21
835,6,52793882686573,Current,2448508.14,Active,2024-09-30
836,8,52216152848949,Savings,335072.89,Active,2019-08-28
837,8,52039585618992,Savings,878754.08,Active,2019-07-29
838,6,52263425496415,Savings,823945.45,Active,2019-10-14
839,7,52389791580693,Savings,303103.77,Active,2020-06-04
840,4,52599861606131,Savings,178498.78,Active,2021-07-11
841,10,52774765459180,Current,2202106.54,Active,2020-04-04
842,4,52709119775498,Savings,1044966.11,Active,2024-11-20
843,4,52500737504101,Savings,842395.27,Active,2023-09-24
844,7,52801850458402,Savings,873767.79,Active,2022-11-27
845,1,52876842310434,Savings,154122.59,Active,2022-07-22
846,7,52327517135004,Current,1228624.58,Active,2021-06-08
847,1,52547391470019,Savings,2090733.11,Active,2024-12-14
848,6,52833015516615,Savings,2114745.5,Active,2021-01-17
849,6,52346963351895,Savings,2163683.77,Active,2021-11-15
850,2,52059201724308,Current,622349.72,Active,2019-11-13
851,1,52823914288594,Savings,1371137.71,Active,2020-12-15
852,5,52631249516732,Savings,450943.89,Active,2021-10-29
853,8,52998661854122,Savings,1937698.31,Active,2024-06-14
854,2,52267698014281,Savings,320668.25,Active,2020-10-02
855,2,52817020246568,Savings,1579721.33,Active,2022-10-29
856,4,52203555747068,Savings,1838433.62,Active,2023-01-14
857,10,52370082657034,Savings,2204921.35,Active,2023-08-11
858,8,52263954473559,Savings,1005682.59,Active,2020-12-13
859,1,52646152491571,Savings,2401893.0,Active,2022-06-08
860,3,52266940590075,Savings,1269343.31,Active,2020-06-27
861,8,52192137144218,Savings,1915208.86,Active,2022-11-08
862,1,52448490544766,Savings,399865.0,Active,2023-09-12
863,3,52707171415977,Savings,1993838.13,Active,2024-08-02
864,5,52240673856520,Savings,1553354.58,Active,2019-09-13
865,2,52354638924475,Savings,2375812.75,Active,2021-01-13
866,8,52632052643006,Savings,1670547.63,Active,2020-08-11
867,8,52269167302908,Savings,2119966.46,Active,2023-09-17
868,5,52876198601208,Savings,1618825.48,Active,2021-09-09
869,7,52992263146137,Savings,1860774.56,Active,2021-12-01
870,3,52838424025741,Savings,1130595.09,Active,2019-08-07
871,7,52033678809323,Savings,1238928.77,Active,2022-06-25
872,1,52901602423256,Savings,570788.39,Closed,2020-01-15
873,9,52177115189404,Savings,2368253.1,Active,2020-09-05
874,1,52312448036863,Savings,2388158.12,Active,2021-04-27
875,8,52954818942128,Current,489785.69,Closed,2023-03-31
876,3,52601521105092,Current,121956.52,Closed,2022-08-24
877,7,52547729173276,Savings,1027790.02,Active,2019-03-14
878,5,52237205056564,Savings,501223.39,Active,2022-10-10
879,6,52566655535825,Savings,1360902.76,Active,2023-05-01
880,6,52741491166173,Savings,1602.86,Active,2023-01-23
881,7,52193658189716,Savings,947163.79,Active,2023-08-09
882,10,52556459168056,Savings,1103152.95,Active,2024-04-28
883,8,52395530778058,Current,1292045.34,Active,2024-02-24
884,5,52842707821083,Savings,1086736.34,Active,2021-01-07
885,10,52048833194794,Savings,1513500.53,Active,2020-09-29
886,9,52330004288715,Savings,719655.8,Active,2020-05-16
887,8,52037923470855,Savings,2482817.71,Active,2021-11-27
888,4,52269462258170,Savings,461446.02,Active,2021-07-14
889,10,52262757494549,Savings,318950.15,Blocked,2019-11-20
890,1,52894606476058,Savings,2363614.86,Active,2022-11-10
891,4,52337601305512,Savings,290443.14,Active,2024-03-07
892,8,52394657202844,Savings,1162709.15,Active,2023-05-20
893,2,52388162051393,Savings,507498.36,Active,2022-03-06
894,3,52404421142769,Savings,2483597.44,Active,2020-05-22
895,10,52903472199378,Savings,1641703.17,Active,2024-07-23
896,2,52807779617961,Savings,783002.95,Active,2024-05-28
897,6,52313779964140,Savings,874397.51,Active,2024-02-05
898,8,52228077629283,Savings,1456287.91,Active,2024-04-29
899,2,52001236592034,Savings,1062267.85,Active,2020-03-05
900,2,52965171383276,Savings,97248.13,Active,2023-06-17
901,4,52445428928170,Savings,373289.33,Active,2023-10-29
902,10,52616038106463,Current,1933206.14,Active,2020-08-22
903,3,52973134354599,Savings,529849.92,Active,2023-05-22
904,7,52486714422146,Current,1095072.58,Active,2021-09-10
905,6,52187067543962,Savings,1041730.38,Active,2020-01-24
906,2,52742296757559,Savings,1853966.99,Active,2023-08-09
907,6,52983908013478,Savings,1563044.4,Active,2022-05-22
908,3,52166931497293,Savings,1618964.85,Active,2022-03-02
909,7,52715303905759,Savings,2456096.81,Active,2024-02-16
910,8,52370276768216,Savings,777931.94,Closed,2022-01-22
911,5,52168452637682,Savings,528709.86,Active,2020-01-24
912,1,52959295631117,Savings,490666.06,Active,2022-01-29
913,6,52411500747320,Savings,1377881.04,Active,2019-09-20
914,8,52027988845302,Savings,1159953.98,Active,2023-04-29
915,4,52428988930205,Savings,1613099.42,Active,2020-01-26
916,5,52365300228019,Savings,1812411.26,Active,2020-01-12
917,9,52610370368923,Savings,1641490.36,Active,2024-11-06
918,9,52584549456723,Current,1424564.94,Active,2019-08-03
919,6,52282388530762,Current,1895501.4,Active,2020-12-18
920,5,52242165185526,Savings,1630957.49,Active,2021-10-10
921,3,52921960191689,Savings,716408.06,Active,2021-09-03
922,1,52061124013248,Savings,871143.93,Active,2023-06-17
923,5,52494500665473,Savings,1441111.2,Active,2022-06-14
924,8,52789292784493,Savings,2452690.77,Active,2019-12-11
925,6,52722314729152,Savings,2171933.54,Active,2021-11-22
926,3,52723123805558,Savings,1543147.49,Active,2021-06-29
927,3,52555774755667,Current,568376.07,Active,2021-03-20
928,2,52778986610125,Savings,2084692.11,Closed,2021-05-13
929,10,52243872602700,Savings,2214267.64,Active,2019-02-23
930,7,52829771437872,Savings,1975781.98,Active,2019-02-12
931,10,52098460774269,Savings,1370428.15,Active,2020-05-01
932,4,52082063574843,Savings,1945846.87,Active,2020-08-25
933,4,52752455379571,Savings,1432066.84,Active,2020-01-26
934,4,52663102481958,Savings,64253.85,Active,2021-02-21
935,3,52611467605372,Current,2359010.7,Blocked,2019-11-21
936,1,52770175429336,Savings,1147522.59,Active,2024-08-27
937,2,52260125135905,Savings,1867650.39,Active,2020-03-09
938,7,52098501072884,Savings,1768154.53,Active,2021-05-18
939,4,52195940758748,Savings,1209484.21,Active,2022-03-31
940,6,52736199985590,Savings,2048526.03,Active,2023-08-16
941,7,52174253030822,Savings,2440694.97,Active,2021-08-14
942,8,52302972043173,Savings,1516064.7,Active,2020-11-01
943,7,52577334067382,Savings,2292124.55,Active,2020-11-03
944,4,52569715479941,Savings,1422599.54,Active,2020-06-12
945,3,52361263791052,Current,1116543.72,Closed,2020-10-22
